business_name,category,address,neighborhood,city,state,postal_code,phone,country,source,date_scraped,rfc,employee_count,status
Benito Juárez Automotriz S. de R.L.,Automotriz,11872 Triunfo,Torres,Ciudad Juárez,Chihuahua,32000,656-615-7827,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302490,FQJ184535FP,51-200,Activo
Border Agroindustria Maquiladora,Agroindustria,10703 Vista,Industrial,Ciudad Juárez,Chihuahua,32077,656-292-1649,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302513,LZL558514JO,1-10,Activo
Bóvedas Manufactura Exportadora,Manufactura,7537 Torres,Río Bravo,Ciudad Juárez,Chihuahua,32216,656-868-1818,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302523,NUM299544TM,11-50,Activo
Juárez Alimentos S.A. de C.V.,Alimentos,10535 Vista,Zaragoza,Ciudad Juárez,Chihuahua,32197,656-869-3237,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302531,LVG858520AB,200+,Activo
Juárez Agroindustria S. de R.L.,Agroindustria,1912 Vista,Zaragoza,Ciudad Juárez,Chihuahua,32656,656-237-3866,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302541,SNL505467GB,51-200,Activo
Paso del Norte Minería S.A. de C.V.,Minería,7964 Torres,Río Bravo,Ciudad Juárez,Chihuahua,32638,656-425-1528,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302561,WZK314458US,51-200,Activo
Paso del Norte Comercio S.A. de C.V.,Comercio,7160 Torres,Industrial,Ciudad Juárez,Chihuahua,32610,656-984-7826,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302570,QCL339879CB,11-50,Activo
Paso del Norte Tecnología Exportadora,Tecnología,12123 Eje Vial,Torres,Ciudad Juárez,Chihuahua,32472,656-968-8043,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302577,WSN159979LO,1-10,Activo
Bóvedas Maquiladora S. de R.L.,Maquiladora,5907 Triunfo,Torres,Ciudad Juárez,Chihuahua,32681,656-790-7597,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302583,DBW109844WG,11-50,Activo
Juárez Manufactura Maquiladora,Manufactura,5231 Eje Vial,Río Bravo,Ciudad Juárez,Chihuahua,32534,656-956-5782,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302589,SUX339409QP,51-200,Activo
Benito Juárez Minería Exportadora,Minería,13886 Tecnológico,Zaragoza,Ciudad Juárez,Chihuahua,32271,656-930-6785,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302595,RGA868615QL,11-50,Activo
Juárez Minería S. de R.L.,Minería,12823 Triunfo,Zaragoza,Ciudad Juárez,Chihuahua,32150,656-738-8757,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302604,SZU265379GC,200+,Activo
Paso del Norte Comercio Exportadora,Comercio,11547 Eje Vial,Industrial,Ciudad Juárez,Chihuahua,32385,656-633-4572,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302610,XBL547401JW,1-10,Activo
Paso del Norte Automotriz Industrial,Automotriz,12629 Vista,Torres,Ciudad Juárez,Chihuahua,32490,656-120-8429,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302616,WOH963799DA,51-200,Activo
Bóvedas Manufactura S. de R.L.,Manufactura,13835 Triunfo,Río Bravo,Ciudad Juárez,Chihuahua,32682,656-615-5589,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302623,BVN638375NN,200+,Activo
Border Alimentos Industrial,Alimentos,14788 Torres,Industrial,Ciudad Juárez,Chihuahua,32482,656-490-9389,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302629,JWZ165417SH,11-50,Activo
Bóvedas Comercio S. de R.L.,Comercio,6740 Eje Vial,Industrial,Ciudad Juárez,Chihuahua,32595,656-731-7437,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302635,EMO283448AP,51-200,Activo
Bóvedas Maquiladora S. de R.L.,Maquiladora,7848 López Mateos,Río Bravo,Ciudad Juárez,Chihuahua,32075,656-402-4051,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302641,LYZ576826FJ,11-50,Activo
Paso del Norte Tecnología Maquiladora,Tecnología,10147 Vista,Industrial,Ciudad Juárez,Chihuahua,32192,656-293-5185,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302647,EVC455894BR,1-10,Activo
Bóvedas Agroindustria S. de R.L.,Agroindustria,1543 Torres,Industrial,Ciudad Juárez,Chihuahua,32688,656-779-6630,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302653,MNE943392II,1-10,Activo
Paso del Norte Automotriz S.A. de C.V.,Automotriz,10265 Tecnológico,Zaragoza,Ciudad Juárez,Chihuahua,32161,656-877-1605,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302659,DQG107587JU,200+,Activo
Bóvedas Maquiladora Exportadora,Maquiladora,9937 Vista,Industrial,Ciudad Juárez,Chihuahua,32246,656-196-2302,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302669,MRN268146VZ,200+,Activo
Juárez Tecnología Maquiladora,Tecnología,7174 Vista,Río Bravo,Ciudad Juárez,Chihuahua,32410,656-391-7445,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302678,ZBR884488WG,51-200,Activo
Juárez Manufactura Industrial,Manufactura,8197 Triunfo,Industrial,Ciudad Juárez,Chihuahua,32523,656-701-4628,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302684,AWY324465GJ,1-10,Activo
Juárez Tecnología S.A. de C.V.,Tecnología,3170 Vista,Zaragoza,Ciudad Juárez,Chihuahua,32368,656-881-4863,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302690,DVQ284071PL,1-10,Activo
Juárez Comercio S.A. de C.V.,Comercio,1733 Tecnológico,Río Bravo,Ciudad Juárez,Chihuahua,32461,656-835-8925,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302696,LMX142951GI,51-200,Activo
Juárez Agroindustria Exportadora,Agroindustria,13024 Vista,Río Bravo,Ciudad Juárez,Chihuahua,32550,656-806-5415,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302702,ASU453648SY,51-200,Activo
Bóvedas Textiles Maquiladora,Textiles,12323 Tecnológico,Torres,Ciudad Juárez,Chihuahua,32061,656-348-5720,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302708,WEX677709UK,11-50,Activo
Bóvedas Maquiladora Exportadora,Maquiladora,3605 Vista,Industrial,Ciudad Juárez,Chihuahua,32186,656-991-8155,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302715,HHB262429JW,11-50,Activo
Juárez Agroindustria S.A. de C.V.,Agroindustria,13223 Eje Vial,Río Bravo,Ciudad Juárez,Chihuahua,32545,656-513-3533,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302720,AOV703077QE,1-10,Activo
Juárez Logística Exportadora,Logística,10532 Torres,Río Bravo,Ciudad Juárez,Chihuahua,32241,656-406-1986,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302727,FNV819852SR,51-200,Activo
Paso del Norte Textiles S. de R.L.,Textiles,9181 Torres,Industrial,Ciudad Juárez,Chihuahua,32517,656-657-1096,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302736,GVW328785CU,1-10,Activo
Border Manufactura Exportadora,Manufactura,14618 Tecnológico,Industrial,Ciudad Juárez,Chihuahua,32066,656-304-2093,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302742,BJA363771IK,11-50,Activo
Benito Juárez Textiles Maquiladora,Textiles,13802 López Mateos,Industrial,Ciudad Juárez,Chihuahua,32415,656-709-5953,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302748,TDU956641EE,11-50,Activo
Benito Juárez Maquiladora S.A. de C.V.,Maquiladora,7604 Triunfo,Río Bravo,Ciudad Juárez,Chihuahua,32265,656-179-7717,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302754,RIE314204MZ,200+,Activo
Bóvedas Tecnología Exportadora,Tecnología,3230 Torres,Industrial,Ciudad Juárez,Chihuahua,32005,656-643-8740,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302760,CSH137457IT,51-200,Activo
Benito Juárez Alimentos S. de R.L.,Alimentos,12480 Vista,Zaragoza,Ciudad Juárez,Chihuahua,32353,656-266-1155,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302766,DBO419386BF,11-50,Activo
Bóvedas Textiles Exportadora,Textiles,264 Tecnológico,Río Bravo,Ciudad Juárez,Chihuahua,32612,656-166-5204,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302772,EGT529319WF,11-50,Activo
Paso del Norte Comercio Exportadora,Comercio,4586 Torres,Río Bravo,Ciudad Juárez,Chihuahua,32566,656-395-8576,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302778,NPJ823692QB,200+,Activo
