id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
TX_COR_00028,John Burger Joint,burger,John (Owner),6023 Oak St,Corpus Christi,TX,78401,Nueces,(361) 880-8623,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144486
TX_COR_00029,Luis Taqueria,taqueria,Luis (Owner),9385 Main St,Corpus Christi,TX,78401,Nueces,(361) 427-3950,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144491
TX_COR_00030,The Carlos Kitchen,restaurant,Carlos (Owner),3222 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 218-9232,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144496
TX_COR_00031,Mike's Cafe,cafe,Mike (Owner),3565 Oak St,Corpus Christi,TX,78401,Nueces,(361) 923-1187,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144500
TX_COR_00032,Guadalupe Restaurant,restaurant,Guadalupe (Owner),221 1st Ave,Corpus Christi,TX,78401,Nueces,(361) 927-5021,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144505
TX_COR_00033,The Rosa Kitchen,restaurant,Rosa (Owner),516 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 882-8627,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144510
TX_COR_00034,Lisa Burger Joint,burger,Lisa (Owner),3822 Oak St,Corpus Christi,TX,78401,Nueces,(361) 670-4720,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144515
TX_COR_00035,Isabella Restaurant,restaurant,Isabella (Owner),9316 Houston St,Corpus Christi,TX,78401,Nueces,(361) 320-2676,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144520
TX_COR_00036,Francisco Taqueria,taqueria,Francisco (Owner),9746 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 437-7487,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144524
TX_COR_00037,Carlos's Cafe,cafe,Carlos (Owner),1946 Pine St,Corpus Christi,TX,78401,Nueces,(361) 249-1431,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144545
TX_COR_00038,Isabella Burger Joint,burger,Isabella (Owner),5877 Pine St,Corpus Christi,TX,78401,Nueces,(361) 674-5352,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144550
TX_COR_00039,Guadalupe Restaurant,restaurant,Guadalupe (Owner),2693 Oak St,Corpus Christi,TX,78401,Nueces,(361) 850-6584,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144555
TX_COR_00040,Mike Taqueria,taqueria,Mike (Owner),628 Broadway,Corpus Christi,TX,78401,Nueces,(361) 862-1722,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144575
TX_COR_00041,John Taqueria,taqueria,John (Owner),699 Houston St,Corpus Christi,TX,78401,Nueces,(361) 277-1942,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144581
TX_COR_00042,David Burger Joint,burger,David (Owner),1449 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 577-9653,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144588
TX_COR_00043,Sarah's Breakfast,breakfast,Sarah (Owner),6776 Pine St,Corpus Christi,TX,78401,Nueces,(361) 933-3986,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144592
TX_COR_00044,Miguel Diner,diner,Miguel (Owner),6898 1st Ave,Corpus Christi,TX,78401,Nueces,(361) 749-9253,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144597
TX_COR_00045,Sarah Burger Joint,burger,Sarah (Owner),9779 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 665-7503,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144604
TX_COR_00046,Elena Burger Joint,burger,Elena (Owner),1528 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 764-7166,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144610
TX_COR_00047,Carlos Burger Joint,burger,Carlos (Owner),9644 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 792-7485,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144615
TX_COR_00048,John's Breakfast,breakfast,John (Owner),2487 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 901-5912,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144621
TX_COR_00049,Luis's Breakfast,breakfast,Luis (Owner),6854 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 763-9183,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144626
TX_COR_00050,Pedro's Cafe,cafe,Pedro (Owner),5758 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 948-3680,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144631
TX_COR_00051,Luis's Cafe,cafe,Luis (Owner),776 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 617-6172,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144640
TX_COR_00052,Tony Restaurant,restaurant,Tony (Owner),8801 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 334-9206,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144646
TX_COR_00053,The Juan Kitchen,restaurant,Juan (Owner),8741 Texas Ave,Corpus Christi,TX,78401,Nueces,(361) 312-7346,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144650
TX_COR_00054,Elena Taqueria,taqueria,Elena (Owner),8393 Oak St,Corpus Christi,TX,78401,Nueces,(361) 923-5527,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144655
TX_COR_00055,Sofia Burger Joint,burger,Sofia (Owner),5010 Pine St,Corpus Christi,TX,78401,Nueces,(361) 809-7761,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144660
TX_COR_00056,Hector Restaurant,restaurant,Hector (Owner),3524 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 966-8738,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144664
TX_COR_00057,Hector Burger Joint,burger,Hector (Owner),3451 Market St,Corpus Christi,TX,78401,Nueces,(361) 692-4803,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144669
TX_COR_00058,Emma's Cafe,cafe,Emma (Owner),4696 Oak St,Corpus Christi,TX,78401,Nueces,(361) 918-2273,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144673
TX_COR_00059,Juan Restaurant,restaurant,Juan (Owner),2181 Houston St,Corpus Christi,TX,78401,Nueces,(361) 333-5599,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144677
TX_COR_00060,Sofia Restaurant,restaurant,Sofia (Owner),9404 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 572-1484,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144682
TX_COR_00061,David Restaurant,restaurant,David (Owner),6168 Main St,Corpus Christi,TX,78401,Nueces,(361) 593-6386,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144687
TX_COR_00062,Luis Restaurant,restaurant,Luis (Owner),3647 Main St,Corpus Christi,TX,78401,Nueces,(361) 394-7006,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144691
TX_COR_00063,Isabella Restaurant,restaurant,Isabella (Owner),2362 Broadway,Corpus Christi,TX,78401,Nueces,(361) 234-1778,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144696
TX_COR_00064,Luis Burger Joint,burger,Luis (Owner),9119 Pine St,Corpus Christi,TX,78401,Nueces,(361) 951-6750,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144700
TX_COR_00065,Juan's Breakfast,breakfast,Juan (Owner),9937 Market St,Corpus Christi,TX,78401,Nueces,(361) 659-4696,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144704
TX_COR_00066,Pedro Burger Joint,burger,Pedro (Owner),1832 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 650-9122,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144712
TX_COR_00067,Antonio Taqueria,taqueria,Antonio (Owner),2197 Dallas St,Corpus Christi,TX,78401,Nueces,(361) 797-5576,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144717
TX_COR_00068,Mike Burger Joint,burger,Mike (Owner),3149 1st Ave,Corpus Christi,TX,78401,Nueces,(361) 358-9458,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144721
TX_COR_00069,Luis Diner,diner,Luis (Owner),965 Main St,Corpus Christi,TX,78401,Nueces,(361) 424-4598,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144726
TX_COR_00070,Roberto Restaurant,restaurant,Roberto (Owner),5393 Commerce St,Corpus Christi,TX,78401,Nueces,(361) 379-2591,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144731
TX_COR_00071,John's Cafe,cafe,John (Owner),8756 Houston St,Corpus Christi,TX,78401,Nueces,(361) 535-3726,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144735
TX_COR_00072,Jose's Breakfast,breakfast,Jose (Owner),8624 Main St,Corpus Christi,TX,78401,Nueces,(361) 439-9785,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144741
TX_COR_00073,Emma Burger Joint,burger,Emma (Owner),3425 Oak St,Corpus Christi,TX,78401,Nueces,(361) 990-3199,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144746
TX_COR_00074,Antonio's Breakfast,breakfast,Antonio (Owner),8367 Broadway,Corpus Christi,TX,78401,Nueces,(361) 774-8670,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144751
TX_COR_00075,Roberto Burger Joint,burger,Roberto (Owner),842 Houston St,Corpus Christi,TX,78401,Nueces,(361) 940-9701,,,B,R2-D2 TX scrape Corpus Christi,2026-02-28T17:23:50.144755
