id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
AZ_CHA_00048,The Isabella Kitchen,restaurant,Isabella (Owner),1557 Main St,Chandler,AZ,85224,Maricopa,(480) 912-5419,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539749
AZ_CHA_00049,Sarah Diner,diner,Sarah (Owner),4177 1st Ave,Chandler,AZ,85224,Maricopa,(480) 298-1648,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539754
AZ_CHA_00050,Diego's Breakfast Spot,breakfast,Diego (Owner),2737 Central Ave,Chandler,AZ,85224,Maricopa,(480) 824-9838,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539759
AZ_CHA_00051,Roberto Restaurant,restaurant,Roberto (Owner),7813 Apache Blvd,Chandler,AZ,85224,Maricopa,(480) 399-4456,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539763
AZ_CHA_00052,Luis Diner,diner,Luis (Owner),4680 1st Ave,Chandler,AZ,85224,Maricopa,(480) 294-3937,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539767
AZ_CHA_00053,Lisa Restaurant,restaurant,Lisa (Owner),2960 Jefferson St,Chandler,AZ,85224,Maricopa,(480) 762-8658,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539772
AZ_CHA_00054,Sarah Taqueria,taqueria,Sarah (Owner),6691 Pine St,Chandler,AZ,85224,Maricopa,(480) 306-3718,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539777
AZ_CHA_00055,Rosa's Breakfast Spot,breakfast,Rosa (Owner),8753 Broadway,Chandler,AZ,85224,Maricopa,(480) 306-1330,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539782
AZ_CHA_00056,Ana Taqueria,taqueria,Ana (Owner),5297 Scottsdale Rd,Chandler,AZ,85224,Maricopa,(480) 280-9346,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539787
AZ_CHA_00057,Javier Diner,diner,Javier (Owner),1755 1st Ave,Chandler,AZ,85224,Maricopa,(480) 592-8389,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539791
AZ_CHA_00058,Maria's Breakfast Spot,breakfast,Maria (Owner),8286 Main St,Chandler,AZ,85224,Maricopa,(480) 875-8395,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539796
AZ_CHA_00059,Elena's Southwest Grill,restaurant,Elena (Owner),5944 Scottsdale Rd,Chandler,AZ,85224,Maricopa,(480) 316-3062,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539800
AZ_CHA_00060,The Carlos Kitchen,restaurant,Carlos (Owner),7994 Main St,Chandler,AZ,85224,Maricopa,(480) 782-9945,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539805
AZ_CHA_00061,David's Cafe,cafe,David (Owner),5077 Central Ave,Chandler,AZ,85224,Maricopa,(480) 221-9044,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539809
AZ_CHA_00062,Tony's Breakfast Spot,breakfast,Tony (Owner),1087 Pine St,Chandler,AZ,85224,Maricopa,(480) 225-1004,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539814
AZ_CHA_00063,Carlos's Breakfast Spot,breakfast,Carlos (Owner),2740 Scottsdale Rd,Chandler,AZ,85224,Maricopa,(480) 447-9884,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539819
AZ_CHA_00064,Tony Diner,diner,Tony (Owner),1833 Central Ave,Chandler,AZ,85224,Maricopa,(480) 344-3741,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539823
AZ_CHA_00065,Tony's Southwest Grill,restaurant,Tony (Owner),1020 Broadway,Chandler,AZ,85224,Maricopa,(480) 957-3954,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539828
AZ_CHA_00066,John Taqueria,taqueria,John (Owner),6771 Main St,Chandler,AZ,85224,Maricopa,(480) 378-3871,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539834
AZ_CHA_00067,Diego's Cafe,cafe,Diego (Owner),8895 Broadway,Chandler,AZ,85224,Maricopa,(480) 629-6968,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539840
AZ_CHA_00068,Hector's Cafe,cafe,Hector (Owner),6068 Jefferson St,Chandler,AZ,85224,Maricopa,(480) 762-1360,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539845
AZ_CHA_00069,Rosa Restaurant,restaurant,Rosa (Owner),7093 Apache Blvd,Chandler,AZ,85224,Maricopa,(480) 755-6339,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539850
AZ_CHA_00070,John's Breakfast Spot,breakfast,John (Owner),9359 Central Ave,Chandler,AZ,85224,Maricopa,(480) 529-1496,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539855
AZ_CHA_00071,David Diner,diner,David (Owner),8030 Central Ave,Chandler,AZ,85224,Maricopa,(480) 432-4533,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539859
AZ_CHA_00072,Jose Restaurant,restaurant,Jose (Owner),5792 Main St,Chandler,AZ,85224,Maricopa,(480) 649-7750,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539864
AZ_CHA_00073,Ana Restaurant,restaurant,Ana (Owner),7714 Van Buren,Chandler,AZ,85224,Maricopa,(480) 352-8198,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539869
AZ_CHA_00074,Elena's Breakfast Spot,breakfast,Elena (Owner),998 Broadway,Chandler,AZ,85224,Maricopa,(480) 694-4828,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539873
AZ_CHA_00075,Hector Restaurant,restaurant,Hector (Owner),2750 Van Buren,Chandler,AZ,85224,Maricopa,(480) 272-3006,,,B,R2-D2 AZ scrape Chandler,2026-02-28T17:27:40.539878
