id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
TX_FOR_00052,Sofia's Cafe,cafe,Sofia (Owner),8654 Dallas St,Fort Worth,TX,76101,Tarrant,(817) 872-2353,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.637999
TX_FOR_00053,David Diner,diner,David (Owner),2195 Market St,Fort Worth,TX,76101,Tarrant,(817) 287-1793,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638003
TX_FOR_00054,Miguel Diner,diner,Miguel (Owner),4344 Houston St,Fort Worth,TX,76101,Tarrant,(817) 920-6288,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638008
TX_FOR_00055,Roberto's Cafe,cafe,Roberto (Owner),8728 Houston St,Fort Worth,TX,76101,Tarrant,(817) 409-9154,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638013
TX_FOR_00056,Maria Burger Joint,burger,Maria (Owner),443 Market St,Fort Worth,TX,76101,Tarrant,(817) 256-6337,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638018
TX_FOR_00057,Carlos's Cafe,cafe,Carlos (Owner),115 Houston St,Fort Worth,TX,76101,Tarrant,(817) 833-8457,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638023
TX_FOR_00058,David Restaurant,restaurant,David (Owner),9891 Pine St,Fort Worth,TX,76101,Tarrant,(817) 914-5024,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638027
TX_FOR_00059,Emma Burger Joint,burger,Emma (Owner),6027 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 292-9196,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638032
TX_FOR_00060,Juan Taqueria,taqueria,Juan (Owner),988 Dallas St,Fort Worth,TX,76101,Tarrant,(817) 426-3190,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638037
TX_FOR_00061,Miguel Burger Joint,burger,Miguel (Owner),9329 Houston St,Fort Worth,TX,76101,Tarrant,(817) 874-7022,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638042
TX_FOR_00062,John's Cafe,cafe,John (Owner),2688 Broadway,Fort Worth,TX,76101,Tarrant,(817) 792-8443,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638047
TX_FOR_00063,John Diner,diner,John (Owner),8769 Market St,Fort Worth,TX,76101,Tarrant,(817) 319-6202,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638051
TX_FOR_00064,Lisa Restaurant,restaurant,Lisa (Owner),7746 Houston St,Fort Worth,TX,76101,Tarrant,(817) 758-6055,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638056
TX_FOR_00065,Luis Diner,diner,Luis (Owner),3821 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 952-4104,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638060
TX_FOR_00066,Lisa Taqueria,taqueria,Lisa (Owner),9603 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 988-4597,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638066
TX_FOR_00067,Isabella Burger Joint,burger,Isabella (Owner),9364 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 250-4998,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638071
TX_FOR_00068,David Taqueria,taqueria,David (Owner),7177 Oak St,Fort Worth,TX,76101,Tarrant,(817) 896-4019,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638076
TX_FOR_00069,Carmen's Breakfast,breakfast,Carmen (Owner),3848 Pine St,Fort Worth,TX,76101,Tarrant,(817) 296-8389,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638080
TX_FOR_00070,Rosa's Cafe,cafe,Rosa (Owner),1115 Dallas St,Fort Worth,TX,76101,Tarrant,(817) 373-6034,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638085
TX_FOR_00071,Guadalupe Taqueria,taqueria,Guadalupe (Owner),6042 Market St,Fort Worth,TX,76101,Tarrant,(817) 852-8971,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638093
TX_FOR_00072,Pedro Diner,diner,Pedro (Owner),5526 Main St,Fort Worth,TX,76101,Tarrant,(817) 919-5010,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638107
TX_FOR_00073,Jose Restaurant,restaurant,Jose (Owner),1338 Broadway,Fort Worth,TX,76101,Tarrant,(817) 755-4476,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638120
TX_FOR_00074,Guadalupe Restaurant,restaurant,Guadalupe (Owner),7694 Main St,Fort Worth,TX,76101,Tarrant,(817) 431-6682,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638129
TX_FOR_00075,Sofia Diner,diner,Sofia (Owner),9819 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 783-2443,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638137
TX_FOR_00076,Antonio Burger Joint,burger,Antonio (Owner),7846 Main St,Fort Worth,TX,76101,Tarrant,(817) 320-5197,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638145
TX_FOR_00077,The Jose Kitchen,restaurant,Jose (Owner),3256 Market St,Fort Worth,TX,76101,Tarrant,(817) 903-5432,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638153
TX_FOR_00078,Hector Burger Joint,burger,Hector (Owner),1069 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 781-6716,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638160
TX_FOR_00079,Lisa Taqueria,taqueria,Lisa (Owner),7420 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 587-8806,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638165
TX_FOR_00080,Sarah Diner,diner,Sarah (Owner),6185 Market St,Fort Worth,TX,76101,Tarrant,(817) 802-5388,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638170
TX_FOR_00081,Elena Restaurant,restaurant,Elena (Owner),6350 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 815-7717,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638175
TX_FOR_00082,David's Breakfast,breakfast,David (Owner),4928 Main St,Fort Worth,TX,76101,Tarrant,(817) 966-4018,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638179
TX_FOR_00083,The Pedro Kitchen,restaurant,Pedro (Owner),5003 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 560-3994,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638184
TX_FOR_00084,The Tony Kitchen,restaurant,Tony (Owner),5540 Oak St,Fort Worth,TX,76101,Tarrant,(817) 904-3070,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638188
TX_FOR_00085,The Guadalupe Kitchen,restaurant,Guadalupe (Owner),6660 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 540-9060,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638193
TX_FOR_00086,Guadalupe Diner,diner,Guadalupe (Owner),3977 Pine St,Fort Worth,TX,76101,Tarrant,(817) 337-4585,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638197
TX_FOR_00087,Guadalupe's Breakfast,breakfast,Guadalupe (Owner),7015 Market St,Fort Worth,TX,76101,Tarrant,(817) 939-6776,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638202
TX_FOR_00088,The Carlos Kitchen,restaurant,Carlos (Owner),6863 Market St,Fort Worth,TX,76101,Tarrant,(817) 675-3825,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638207
TX_FOR_00089,John Taqueria,taqueria,John (Owner),3846 Houston St,Fort Worth,TX,76101,Tarrant,(817) 962-4762,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638211
TX_FOR_00090,Juan Restaurant,restaurant,Juan (Owner),9388 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 631-3997,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638216
TX_FOR_00091,Jose Burger Joint,burger,Jose (Owner),5765 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 790-6743,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638220
TX_FOR_00092,Juan Restaurant,restaurant,Juan (Owner),1714 Oak St,Fort Worth,TX,76101,Tarrant,(817) 580-5476,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638224
TX_FOR_00093,John Diner,diner,John (Owner),967 Market St,Fort Worth,TX,76101,Tarrant,(817) 766-4105,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638229
TX_FOR_00094,Carmen Diner,diner,Carmen (Owner),129 Dallas St,Fort Worth,TX,76101,Tarrant,(817) 905-1243,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638234
TX_FOR_00095,Sofia Diner,diner,Sofia (Owner),4070 Pine St,Fort Worth,TX,76101,Tarrant,(817) 850-3391,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638238
TX_FOR_00096,Jose Restaurant,restaurant,Jose (Owner),6768 Houston St,Fort Worth,TX,76101,Tarrant,(817) 303-7998,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638243
TX_FOR_00097,Carmen Diner,diner,Carmen (Owner),7879 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 721-5057,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638247
TX_FOR_00098,The Sofia Kitchen,restaurant,Sofia (Owner),4770 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 591-7182,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638252
TX_FOR_00099,The Juan Kitchen,restaurant,Juan (Owner),8269 Pine St,Fort Worth,TX,76101,Tarrant,(817) 446-7683,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638257
TX_FOR_00100,Jose's Breakfast,breakfast,Jose (Owner),8211 Broadway,Fort Worth,TX,76101,Tarrant,(817) 967-3593,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638261
TX_FOR_00101,Sarah's Cafe,cafe,Sarah (Owner),1028 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 379-7506,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638266
TX_FOR_00102,Isabella Diner,diner,Isabella (Owner),5508 Oak St,Fort Worth,TX,76101,Tarrant,(817) 270-2589,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638270
TX_FOR_00103,Jose's Cafe,cafe,Jose (Owner),7919 Main St,Fort Worth,TX,76101,Tarrant,(817) 996-7410,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638275
TX_FOR_00104,The Francisco Kitchen,restaurant,Francisco (Owner),8153 Main St,Fort Worth,TX,76101,Tarrant,(817) 681-6324,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638280
TX_FOR_00105,Guadalupe Diner,diner,Guadalupe (Owner),5914 Market St,Fort Worth,TX,76101,Tarrant,(817) 732-7325,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638284
TX_FOR_00106,Maria Taqueria,taqueria,Maria (Owner),1171 Pine St,Fort Worth,TX,76101,Tarrant,(817) 791-2159,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638289
TX_FOR_00107,The Carlos Kitchen,restaurant,Carlos (Owner),5026 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 820-3178,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638294
TX_FOR_00108,Isabella Restaurant,restaurant,Isabella (Owner),9503 Main St,Fort Worth,TX,76101,Tarrant,(817) 811-1306,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638298
TX_FOR_00109,The Isabella Kitchen,restaurant,Isabella (Owner),5654 Pine St,Fort Worth,TX,76101,Tarrant,(817) 569-4373,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638303
TX_FOR_00110,Luis's Breakfast,breakfast,Luis (Owner),9005 Pine St,Fort Worth,TX,76101,Tarrant,(817) 698-9354,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638307
TX_FOR_00111,Maria Burger Joint,burger,Maria (Owner),5273 Oak St,Fort Worth,TX,76101,Tarrant,(817) 451-6535,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638313
TX_FOR_00112,David Restaurant,restaurant,David (Owner),8856 Market St,Fort Worth,TX,76101,Tarrant,(817) 488-9892,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638318
TX_FOR_00113,Pedro Restaurant,restaurant,Pedro (Owner),2070 Houston St,Fort Worth,TX,76101,Tarrant,(817) 837-8743,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638323
TX_FOR_00114,Carmen Burger Joint,burger,Carmen (Owner),350 Market St,Fort Worth,TX,76101,Tarrant,(817) 694-7540,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638329
TX_FOR_00115,Francisco Taqueria,taqueria,Francisco (Owner),6940 Oak St,Fort Worth,TX,76101,Tarrant,(817) 223-3369,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638333
TX_FOR_00116,Francisco's Cafe,cafe,Francisco (Owner),2298 Pine St,Fort Worth,TX,76101,Tarrant,(817) 365-2346,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638338
TX_FOR_00117,Carmen Restaurant,restaurant,Carmen (Owner),7280 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 713-5459,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638342
TX_FOR_00118,Mike Burger Joint,burger,Mike (Owner),2995 Oak St,Fort Worth,TX,76101,Tarrant,(817) 541-5966,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638347
TX_FOR_00119,The Miguel Kitchen,restaurant,Miguel (Owner),9714 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 693-6850,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638351
TX_FOR_00120,Sofia Taqueria,taqueria,Sofia (Owner),3033 Broadway,Fort Worth,TX,76101,Tarrant,(817) 553-3838,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638356
TX_FOR_00121,Rosa's Breakfast,breakfast,Rosa (Owner),133 Commerce St,Fort Worth,TX,76101,Tarrant,(817) 201-6758,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638361
TX_FOR_00122,Mike's Breakfast,breakfast,Mike (Owner),5539 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 227-4088,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638366
TX_FOR_00123,David's Cafe,cafe,David (Owner),8496 Main St,Fort Worth,TX,76101,Tarrant,(817) 419-5988,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638371
TX_FOR_00124,Guadalupe Restaurant,restaurant,Guadalupe (Owner),5086 Texas Ave,Fort Worth,TX,76101,Tarrant,(817) 612-4449,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638375
TX_FOR_00125,Carmen's Breakfast,breakfast,Carmen (Owner),3719 Oak St,Fort Worth,TX,76101,Tarrant,(817) 574-8675,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638379
TX_FOR_00126,The Emma Kitchen,restaurant,Emma (Owner),3317 Broadway,Fort Worth,TX,76101,Tarrant,(817) 600-8013,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638384
TX_FOR_00127,Guadalupe Burger Joint,burger,Guadalupe (Owner),7726 Houston St,Fort Worth,TX,76101,Tarrant,(817) 324-1493,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638388
TX_FOR_00128,Maria Taqueria,taqueria,Maria (Owner),5715 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 201-4744,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638393
TX_FOR_00129,The Tony Kitchen,restaurant,Tony (Owner),4541 1st Ave,Fort Worth,TX,76101,Tarrant,(817) 698-6211,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638398
TX_FOR_00130,Luis Burger Joint,burger,Luis (Owner),4720 Oak St,Fort Worth,TX,76101,Tarrant,(817) 981-8991,,,A,R2-D2 TX scrape Fort Worth,2026-02-28T17:23:48.638403
